n,lmbd,phi,absorber offset,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111,1100001,1100011,1100101,1100111,1101001,1101011,1101101,1101111,1110001,1110011,1110101,1110111,1111001,1111011,1111101,1111111,11000001,11000011,11000101,11000111,11001001,11001011,11001101,11001111,11010001,11010011,11010101,11010111,11011001,11011011,11011101,11011111,11100001,11100011,11100101,11100111,11101001,11101011,11101101,11101111,11110001,11110011,11110101,11110111,11111001,11111011,11111101,11111111,110000001,110000011,110000101,110000111,110001001,110001011,110001101,110001111,110010001,110010011,110010101,110010111,110011001,110011011,110011101,110011111,110100001,110100011,110100101,110100111,110101001,110101011,110101101,110101111,110110001,110110011,110110101,110110111,110111001,110111011,110111101,110111111,111000001,111000011,111000101,111000111,111001001,111001011,111001101,111001111,111010001,111010011,111010101,111010111,111011001,111011011,111011101,111011111,111100001,111100011,111100101,111100111,111101001,111101011,111101101,111101111,111110001,111110011,111110101,111110111,111111001,111111011,111111101,111111111
10000,0.8,0.7853981633974483,0.01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10000,0.8,0.7853981633974483,0.01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,0.8,0.7853981633974483,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,0.8,0.7853981633974483,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0.8,0.7853981633974483,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
